budget,id,original_language,original_title,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count
46000000,10684,en,Courage Under Fire,12.971122,1996/7/4,100860818,117,Released,A medal for honor. A search for justice. A battle for truth.,Courage Under Fire,6.2,232
45000000,1624,en,Liar Liar,26.721386,1997/3/21,181000000,86,Released,Trust me.,Liar Liar,6.4,1424
25000000,325789,en,The Infiltrator,24.672234,2016/7/13,15436808,127,Released,The true story of one man against the biggest drug cartel in history.,The Infiltrator,6.6,573
46000000,113464,en,Inchon,0.146783,1981/5/4,5200000,140,Released,LOVE. DESTINY. HEROES. War Changes Everything.,Inchon,6.5,2
46000000,888,en,The Flintstones,28.964162,1994/5/26,341631208,91,Released,Yabba-Dabba-Doo!,The Flintstones,5,543
45000000,82675,en,Taken 2,49.353524,2012/9/27,376141306,91,Released,First they took his daughter. Now they're coming for him.,Taken 2,6.1,2757
48000000,4256,en,Scary Movie 3,36.585509,2003/10/24,220673217,84,Released,Great trilogies come in threes.,Scary Movie 3,5.8,912
45000000,1493,en,Miss Congeniality,32.624355,2000/12/14,212000000,111,Released,Never Mess With An Agent In A Dress.,Miss Congeniality,6.1,961
45000000,88751,en,Journey to the Center of the Earth,53.090422,2008/7/10,101702060,93,Released,Same Planet. Different World.,Journey to the Center of the Earth,5.8,1309
40000000,11130,en,The Princess Diaries 2: Royal Engagement,30.002907,2004/8/6,95149435,113,Released,It can take a lifetime to find true love; she's got 30 days!,The Princess Diaries 2: Royal Engagement,6,697
45000000,9944,en,The Pelican Brief,17.923254,1993/12/16,195268056,141,Released,Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,The Pelican Brief,6.3,371
45000000,10731,en,The Client,17.746719,1994/7/20,117615211,119,Released,A district attorney out for a conviction. A new lawyer out of her league. A young boy who knew too much.,The Client,6.4,278
45000000,7350,en,The Bucket List,31.305336,2007/12/25,175372502,97,Released,Find the joy.,The Bucket List,7,1111
45000000,9869,en,Patriot Games,19.637704,1992/6/4,178051587,117,Released,Not for honor. Not for country. For his wife and child.,Patriot Games,6.3,433
43000000,4379,en,Monster-in-Law,10.411996,2005/5/13,154749918,101,Released,This relationship is going to be a real mother.,Monster-in-Law,5.6,406
46000000,146233,en,Prisoners,88.496873,2013/9/18,122126687,153,Released,Every moment matters.,Prisoners,7.9,3085
45000000,2034,en,Training Day,52.081131,2001/10/5,104876233,122,Released,"The only thing more dangerous than the line being crossed, is the cop who will cross it.",Training Day,7.3,1634
45000000,926,en,Galaxy Quest,30.816341,1999/12/23,90683916,102,Released,A comedy of Galactic Proportions.,Galaxy Quest,6.9,710
45000000,4248,en,Scary Movie 2,35.376971,2001/7/4,141220678,83,Released,No More Mercy. No More Shame. No More Sequels - Honest! - We Lied.,Scary Movie 2,5.4,982
45000000,64328,en,The Muppets,17.047276,2011/11/22,165184237,103,Released,They're closer than you think.,The Muppets,6.5,501
45000000,36647,en,Blade,43.815492,1998/8/21,131183530,120,Released,Part Man. Part Vampire. All Hero.,Blade,6.5,1905
30000000,7214,en,Coach Carter,23.234651,2005/1/14,76669806,136,Released,It begins on the street. It ends here.,Coach Carter,7.3,496
45000000,1537,en,Changing Lanes,17.270539,2002/4/7,94935764,89,Released,"An ambitious lawyer, a desperate father, they had no reason to meet, until today,",Changing Lanes,5.9,299
45000000,9360,en,Anaconda,27.684779,1997/4/11,136885767,89,Released,When You Can't Breathe You Can't Scream.,Anaconda,4.7,610
45000000,6282,en,Coyote Ugly,26.79781,2000/7/30,113916474,100,Released,This party never ends.,Coyote Ugly,5.8,575
40000000,508,en,Love Actually,37.073127,2003/9/7,244931766,135,Released,The ultimate romantic comedy.,Love Actually,7,1869
120000000,9487,en,A Bug's Life,87.350802,1998/11/25,363258859,95,Released,An epic presentation of miniature proportions.,A Bug's Life,6.8,2303
35000000,768,en,From Hell,26.134678,2001/10/19,74558115,122,Released,Only the legend will survive.,From Hell,6.6,741
45000000,2636,en,The Specialist,16.582709,1994/10/7,170362582,110,Released,The government taught him to kill. Now he's using his skills to help a woman seek revenge against the Miami underworld.,The Specialist,5.5,313
45000000,10478,en,Tin Cup,10.731574,1996/8/16,53854588,135,Released,Golf Pro. Love Amateur.,Tin Cup,5.9,150
0,27983,en,"Yours, Mine and Ours",2.094151,1968/4/24,0,111,Released,Their wedding night set new attendence records,"Yours, Mine and Ours",6.2,26
45000000,9981,en,Kicking & Screaming,8.99269,2005/5/13,56070433,95,Released,One man could lead this team to glory. . . That man was busy,Kicking & Screaming,5.6,176
50000000,7453,en,The Hitchhiker's Guide to the Galaxy,51.742065,2005/1/15,104478416,109,Released,Don't leave Earth without it.,The Hitchhiker's Guide to the Galaxy,6.6,1315
0,15045,en,Fat Albert,7.157635,2004/12/12,0,93,Released,,Fat Albert,4.3,69
45000000,7737,en,Resident Evil: Extinction,12.06538,2007/9/20,148412065,94,Released,The Extinction Is Coming...,Resident Evil: Extinction,6.1,1292
40000000,232672,en,Blended,44.120328,2014/5/21,123494610,117,Released,"Single Dad, No Clue. Single Mum, Flying Solo.",Blended,6.6,1006
45000000,17379,en,Last Holiday,6.156015,2006/1/13,38399961,112,Released,She always thought she was somebody special... and she was.,Last Holiday,6.4,119
45000000,8987,en,The River Wild,12.362876,1994/9/30,0,111,Released,The vacation is over,The River Wild,6.1,210
45000000,11359,en,The Indian in the Cupboard,11.095914,1995/7/14,0,96,Released,,The Indian in the Cupboard,5.9,134
45000000,82525,en,Savages,31.856589,2012/7/6,82966152,131,Released,Young Beautiful Deadly.,Savages,6.2,766
25000000,9759,en,Cellular,24.459948,2004/9/6,56422687,94,Released,If the signal dies so does she,Cellular,6.1,537
40000000,9486,en,Johnny English,28.029015,2003/4/6,160583018,88,Released,"He knows no fear, he knows no danger, he knows nothing.",Johnny English,6,852
50000000,9906,en,The Ant Bully,20.239061,2006/7/27,55181129,88,Released,The battle for the lawn is on.,The Ant Bully,5.5,366
40000000,841,en,Dune,25.876582,1984/12/14,30925690,137,Released,"A world beyond your experience, beyond your imagination.",Dune,6.5,562
0,4688,en,Across the Universe,11.872841,2007/9/14,0,133,Released,All you need is love.,Across the Universe,7.1,410
35000000,4148,en,Revolutionary Road,20.360549,2008/12/19,75225693,119,Released,How do you break free without breaking apart?,Revolutionary Road,6.7,796
55000000,2207,en,16 Blocks,32.31022,2006/3/1,65664721,105,Released,"For a New York cop and his witness, the distance between life and death just got very short.",16 Blocks,6.2,661
70000000,9381,en,Babylon A.D.,27.568194,2008/8/20,72108608,101,Released,Kill or be Killed.,Babylon A.D.,5.4,676
45000000,9625,en,The Glimmer Man,6.250282,1996/10/4,0,92,Released,Two good cops. One bad situation.,The Glimmer Man,4.7,100
45000000,9304,en,Multiplicity,11.120344,1996/7/19,0,117,Released,"Sometimes to get more out of life, you have to make more of yourself.",Multiplicity,5.5,154
45000000,20856,en,Aliens in the Attic,13.707183,2009/7/31,57881056,86,Released,The aliens vs. the Pearsons,Aliens in the Attic,5.3,244
35000000,5955,en,The Pledge,12.495436,2001/1/9,29400000,123,Released,,The Pledge,6.5,215
45000000,9899,en,The Producers,6.803965,2005/12/25,38058335,134,Released,,The Producers,6.1,151
45000000,9826,en,The Phantom,9.025236,1996/6/6,17300889,100,Released,Slam Evil!,The Phantom,4.7,136
57000000,21355,en,All the Pretty Horses,7.524671,2000/12/11,0,117,Released,Some passions can never be tamed.,All the Pretty Horses,5.8,60
44000000,10858,en,Nixon,3.770161,1995/12/22,13681765,192,Released,"Triumphant in Victory, Bitter in Defeat. He Changed the World, But Lost a Nation.",Nixon,7.1,71
45000000,11439,en,The Ghost Writer,21.118196,2010/2/12,60222298,128,Released,Read between the lies.,The Ghost Writer,6.7,670
45000000,9457,en,Deep Rising,6.513856,1998/1/30,11203026,106,Released,Full Scream Ahead,Deep Rising,6,154
45000000,12412,en,Miracle at St. Anna,11.387408,2008/9/15,9323833,160,Released,,Miracle at St. Anna,6.3,90
110,1494,zh,滿城盡帶黃金甲,9.950505,2006/12/21,0,114,Released,Unspeakable secrets are hidden within the Forbidden City.,Curse of the Golden Flower,6.6,203
45000000,13184,en,Bangkok Dangerous,14.813057,2008/8/21,42487390,99,Released,There's only one way out.,Bangkok Dangerous,5,332
40000000,2185,en,Big Trouble,5.201688,2002/4/5,8493890,85,Released,They have forty-five minutes to save the world. They need forty-six.,Big Trouble,6.3,80
45000000,6639,en,Love in the Time of Cholera,5.361699,2007/10/4,4607608,139,Released,How long would you wait for love?,Love in the Time of Cholera,6.4,81
45000000,38153,en,Shadow Conspiracy,3.848893,1997/1/31,2154540,103,Released,,Shadow Conspiracy,4,11
45000000,58233,en,Johnny English Reborn,35.6585,2011/9/15,160078586,101,Released,One man. One mission. No chance.,Johnny English Reborn,6,1007
65000000,116977,en,Foodfight!,5.258726,2012/6/15,73706,87,Released,When good food... goes bad!,Foodfight!,2.3,28
44500000,68734,en,Argo,62.01056,2012/10/11,232324128,120,Released,The movie was fake. The mission was real.,Argo,7.1,3423
44000000,5503,en,The Fugitive,54.884297,1993/8/6,368875760,130,Released,A murdered wife. A one-armed man. An obsessed detective. The chase begins.,The Fugitive,7.2,1220
40000000,27573,en,The Bounty Hunter,33.747825,2010/3/16,136000000,110,Released,"It's a Job. It Isn't Personal. Well, Maybe a Little...",The Bounty Hunter,5.5,858
44000000,819,en,Sleepers,16.245068,1996/10/18,165615285,147,Released,When friendship runs deeper than blood.,Sleepers,7.3,715
44000000,1369,en,Rambo: First Blood Part II,38.653969,1985/5/21,300400432,96,Released,"What most people call hell, he calls home.",Rambo: First Blood Part II,6.3,864
44000000,9623,en,The Juror,3.937352,1996/2/2,0,118,Released,There is no defense.,The Juror,5.5,89
2600000,10895,en,Pinocchio,46.007991,1940/2/23,84300000,88,Released,For anyone who has ever wished upon a star.,Pinocchio,6.9,1355
44000000,10935,en,Heaven's Gate,5.380124,1980/11/19,3484331,219,Released,The only thing greater than their passion for America... was their passion for each other.,Heaven's Gate,6.4,55
50000000,834,en,Underworld: Evolution,49.020045,2006/1/12,111340801,106,Released,"My God. Brother, what have you done?",Underworld: Evolution,6.4,1528
40000000,228066,en,Victor Frankenstein,24.821138,2015/11/10,34227298,109,Released,Discover the origin of the monster and his creation.,Victor Frankenstein,5.6,685
43000000,711,en,Finding Forrester,19.043286,2000/12/21,80049764,136,Released,"In an ordinary place, he found the one person to make his life extraordinary.",Finding Forrester,7,302
43000000,10468,en,28 Days,5.418921,2000/4/6,0,103,Released,The Life of the Party... before she got a life.,28 Days,6,208
45000000,10027,en,Unleashed,25.999888,2005/2/2,50871113,103,Released,Serve No Master,Unleashed,6.6,518
43000000,11812,en,The Sweetest Thing,18.65632,2002/4/12,68696770,84,Released,A romantic comedy without the sugar.,The Sweetest Thing,5.3,280
42000000,37233,en,The Firm,23.736535,1993/6/30,270248367,154,Released,Power can be murder to resist.,The Firm,6.6,501
44000000,37950,en,Charlie St. Cloud,21.75433,2010/5/1,48190704,99,Released,Life is for living.,Charlie St. Cloud,6.8,566
40000000,27582,en,The Mechanic,44.094856,2011/1/13,51070807,93,Released,Someone has to fix the problems.,The Mechanic,6.3,1045
42000000,64688,en,21 Jump Street,62.714026,2012/3/12,201585328,109,Released,They thought the streets were mean. Then they went back to high school.,21 Jump Street,6.7,4074
42000000,509,en,Notting Hill,28.969151,1999/5/13,363889678,124,Released,Can the most famous film star in the world fall for the man on the street?,Notting Hill,7,1262
45000000,7443,en,Chicken Run,31.789029,2000/6/21,224834564,84,Released,This ain't no chick flick. It's poultry in motion.,Chicken Run,6.5,1150
42000000,5966,en,Along Came Polly,33.238296,2004/1/16,171963386,90,Released,"For the most cautious man on Earth, life is about to get interesting.",Along Came Polly,5.8,773
40000000,11066,en,Boomerang,6.420434,1992/6/30,70100000,117,Released,A Player Who's About to be Played.,Boomerang,5.4,134
43000000,136795,en,The Heat,37.654688,2013/6/27,158674180,117,Released,Action's never been so hot!,The Heat,6.5,1575
31115000,8095,en,Cleopatra,13.244365,1963/6/12,71000000,248,Released,The motion picture the world has been waiting for!,Cleopatra,6.7,146
0,87826,en,Here Comes the Boom,26.799913,2012/10/11,73100172,105,Released,No one will fight for his students like Mr. Voss.,Here Comes the Boom,6,593
42000000,11560,en,High Crimes,14.046705,2002/4/3,63781810,115,Released,Everything you trust. Everything you know. May be a lie...,High Crimes,6.1,184
42000000,25189,en,The Mirror Has Two Faces,3.844926,1996/11/15,0,126,Released,A story about just how wrong two people can be before they can be right.,The Mirror Has Two Faces,6.5,47
32000000,2637,en,The Mothman Prophecies,14.733513,2002/1/25,55157539,119,Released,What do you see?,The Mothman Prophecies,6.1,305
42000000,18480,en,Brüno,16.122168,2009/7/8,0,83,Released,Borat was so 2006,Brüno,5.4,518
32000000,709,en,Licence to Kill,28.22119,1989/7/7,156167015,133,Released,His bad side is a dangerous place to be.,Licence to Kill,5.9,541
42000000,49730,en,Red Riding Hood,45.151657,2011/3/11,89162162,100,Released,Who's afraid?,Red Riding Hood,5.6,922
60000000,2749,en,15 Minutes,15.205371,2001/3/1,56359980,120,Released,America Likes to Watch,15 Minutes,5.7,191
48000000,9607,en,Super Mario Bros.,14.587367,1993/5/28,20915465,104,Released,This Ain't No Game.,Super Mario Bros.,4,232
42000000,1830,en,Lord of War,34.828241,2005/9/16,24127895,122,Released,"Where there's a will, there's a weapon",Lord of War,7,1335
31000000,79,zh,英雄,23.607392,2002/12/19,177394432,99,Released,One man's strength will unite an empire.,Hero,7.2,635
40000000,54054,en,One for the Money,19.438503,2012/1/26,36893721,91,Released,She's looking for a few not-so-good men,One for the Money,5.3,388
44000000,228967,en,The Interview,74.168016,2014/12/25,12342632,112,Released,The Film Hackers Tried To Get Banned,The Interview,6.1,2304
42000000,46528,en,The Warrior's Way,7.349497,2010/12/2,11087569,100,Released,Assassin. Hero. Legend.,The Warrior's Way,6.3,136
33000000,27936,fr,Micmacs à tire-larigot,7.663515,2009/10/28,14000000,100,Released,Non Stop Madness,Micmacs,6.8,148
41000000,65,en,8 Mile,32.798571,2002/11/8,215000000,110,Released,Every moment is another chance.,8 Mile,6.8,1626
0,280391,fr,Pourquoi j'ai pas mangé mon père,5.794466,2015/4/8,0,100,Released,These feet are made for walkin',Why I Did (Not) Eat My Father,5.3,125
65000000,9476,en,A Knight's Tale,36.670399,2001/5/11,117487473,132,Released,He Will Rock You,A Knight's Tale,6.6,907
41000000,10610,en,The Medallion,14.653718,2003/8/15,0,88,Released,,The Medallion,5.3,281
40000000,745,en,The Sixth Sense,73.085576,1999/8/6,672806292,107,Released,Not every gift is a blessing.,The Sixth Sense,7.7,3147
42000000,49527,en,Man on a Ledge,34.041407,2012/1/13,46221189,102,Released,You can only push an innocent man so far,Man on a Ledge,6.2,925
41000000,73937,en,The Big Year,9.419726,2011/10/13,7448385,100,Released,Everyone is searching for something.,The Big Year,5.6,248
8000000,1885,en,The Karate Kid,28.456572,1984/6/22,90815558,126,Released,Only the 'Old One' could teach him the secrets of the masters.,The Karate Kid,6.9,891
40000000,168672,en,American Hustle,49.664128,2013/12/12,251171807,138,Released,Everyone Hustles To Survive,American Hustle,6.8,2807
40000000,18240,en,The Proposal,36.238968,2009/6/1,317375031,108,Released,Here comes the bribe...,The Proposal,6.7,1804
70000000,10398,en,Double Jeopardy,19.439386,1999/9/24,177841558,105,Released,Murder isn't always a crime.,Double Jeopardy,6.2,278
40000000,165,en,Back to the Future Part II,43.345252,1989/11/20,332000000,108,Released,"Roads? Where we're going, we don't need roads!",Back to the Future Part II,7.4,3829
40000000,240832,en,Lucy,115.241998,2014/7/14,126546825,89,Released,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,Lucy,6.3,5878
