bite_date,SpeciesIDDesc,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,ResultsIDDesc
2010/9/2 0:00,DOG,MALE,TRI,1,2010/4/28 0:00,40505,NO,HEAD,2010/9/7 0:00,RELEASED,UNKNOWN
2010/9/2 0:00,DOG,FEMALE,RED-WHITE,1,2010/5/13 0:00,40220,NO,BODY,2010/9/3 0:00,RELEASED,UNKNOWN
2010/9/3 0:00,CAT,MALE,TABBY,1,2009/11/25 0:00,40218,NO,BODY,2010/9/3 0:00,RELEASED,UNKNOWN
2010/9/3 0:00,DOG,FEMALE,WHITE,3,1992/10/1 0:00,40220,NO,BODY,2010/9/7 0:00,UNKNOWN,UNKNOWN
2010/9/3 0:00,DOG,FEMALE,GOLDEN BRN,,,40212,NO,BODY,2010/9/7 0:00,RELEASED,UNKNOWN
2010/9/3 0:00,CAT,FEMALE,CALICO,1,2010/7/8 0:00,40229,NO,BODY,2010/9/7 0:00,RELEASED,UNKNOWN
2010/9/3 0:00,DOG,MALE,BEIGE,1,2010/9/20 0:00,40216,NO,BODY,2010/9/8 0:00,RELEASED,UNKNOWN
2010/9/3 0:00,DOG,MALE,BROWN,1,2010/3/18 0:00,47150,NO,HEAD,2010/9/8 0:00,RELEASED,UNKNOWN
2010/9/3 0:00,CAT,MALE,BLACK,1,2010/9/28 0:00,40203,NO,BODY,2010/9/13 0:00,RELEASED,UNKNOWN
2010/9/4 0:00,CAT,UNKNOWN,,,,40291,NO,HEAD,2010/9/7 0:00,UNKNOWN,UNKNOWN
2010/9/4 0:00,DOG,FEMALE,BEIGE,1,2010/8/7 0:00,40214,NO,BODY,2010/9/7 0:00,RELEASED,UNKNOWN
2010/9/4 0:00,DOG,FEMALE,BLK-BROWN,1,2010/9/21 0:00,40243,NO,BODY,2010/9/8 0:00,RELEASED,UNKNOWN
2010/9/5 0:00,DOG,FEMALE,BLK-WHITE,1,2010/5/6 0:00,40229,NO,BODY,2010/9/8 0:00,RELEASED,UNKNOWN
2010/9/6 0:00,DOG,UNKNOWN,,,,40214,YES,BODY,2010/9/8 0:00,UNKNOWN,UNKNOWN
2010/9/6 0:00,DOG,UNKNOWN,BLACK,3,2009/10/22 0:00,40258,NO,BODY,2010/9/15 0:00,RELEASED,UNKNOWN
2010/9/8 0:00,DOG,MALE,,,,40223,NO,HEAD,2010/9/9 0:00,UNKNOWN,UNKNOWN
2010/9/8 0:00,DOG,UNKNOWN,BLK-WHITE,,,40059,NO,BODY,2010/9/8 0:00,UNKNOWN,UNKNOWN
2010/9/9 0:00,CAT,UNKNOWN,ORANGE-TAB,,,40291,NO,BODY,2010/9/9 0:00,UNKNOWN,UNKNOWN
2010/9/10 0:00,DOG,MALE,BLK-WHITE,1,2010/3/16 0:00,40213,NO,HEAD,2010/9/13 0:00,RELEASED,UNKNOWN
2010/9/10 0:00,DOG,UNKNOWN,,,,40299,YES,BODY,2010/9/13 0:00,UNKNOWN,UNKNOWN
2010/9/11 0:00,OTHER,UNKNOWN,,,,42701,NO,HEAD,,UNKNOWN,UNKNOWN
2010/9/11 0:00,DOG,MALE,WHT-BLACK,3,2010/6/13 0:00,40243,NO,BODY,2010/9/13 0:00,RELEASED,UNKNOWN
2010/9/11 0:00,CAT,MALE,TRI,1,,40220,NO,BODY,2010/9/13 0:00,RELEASED,UNKNOWN
2010/9/11 0:00,CAT,MALE,WHT-GREY,,,40220,NO,BODY,2010/9/13 0:00,RELEASED,UNKNOWN
2010/9/12 0:00,CAT,UNKNOWN,,,,40214,YES,BODY,2010/9/13 0:00,UNKNOWN,UNKNOWN
2010/9/12 0:00,DOG,FEMALE,BLONDE,1,2010/1/26 0:00,40291,NO,BODY,2010/9/13 0:00,RELEASED,UNKNOWN
2010/9/12 0:00,DOG,FEMALE,WHITE-TAN,1,2009/12/21 0:00,40207,NO,BODY,2010/9/13 0:00,RELEASED,UNKNOWN
2010/9/12 0:00,DOG,UNKNOWN,,,,40207,NO,BODY,2010/9/17 0:00,UNKNOWN,UNKNOWN
2010/9/13 0:00,DOG,UNKNOWN,,,,40258,NO,BODY,,UNKNOWN,UNKNOWN
2010/9/13 0:00,DOG,MALE,LT BRN-WHT,1,2010/1/20 0:00,40291,NO,BODY,2010/9/14 0:00,RELEASED,UNKNOWN
2010/9/14 0:00,DOG,UNKNOWN,,,,40215,NO,BODY,2010/9/16 0:00,UNKNOWN,UNKNOWN
2010/9/14 0:00,DOG,MALE,BLK-GRAY,1,2010/9/14 0:00,40213,NO,HEAD,2010/9/16 0:00,RELEASED,UNKNOWN
2010/9/14 0:00,CAT,UNKNOWN,,,,40219,NO,HEAD,2010/9/14 0:00,UNKNOWN,UNKNOWN
2010/9/15 0:00,DOG,MALE,BLK-WHITE,1,2010/3/17 0:00,40220,NO,BODY,2010/9/15 0:00,RELEASED,UNKNOWN
2010/9/15 0:00,DOG,MALE,BEIGE-LTBN,1,2010/6/1 0:00,40216,NO,BODY,2010/9/15 0:00,RELEASED,UNKNOWN
2010/9/15 0:00,DOG,UNKNOWN,BROWN,,,40258,YES,BODY,2010/9/16 0:00,UNKNOWN,UNKNOWN
2010/9/15 0:00,CAT,FEMALE,ORANGE-WHT,1,2010/4/19 0:00,40207,NO,BODY,2010/9/17 0:00,RELEASED,UNKNOWN
2010/9/15 0:00,CAT,UNKNOWN,,,,40272,NO,BODY,2010/9/15 0:00,UNKNOWN,UNKNOWN
2010/9/16 0:00,DOG,MALE,BLONDE,1,2010/1/27 0:00,40059,NO,BODY,2010/9/17 0:00,RELEASED,UNKNOWN
2010/9/16 0:00,DOG,FEMALE,TAN-WHITE,1,2010/10/11 0:00,40219,NO,BODY,2010/9/17 0:00,RELEASED,UNKNOWN
2010/9/17 0:00,DOG,UNKNOWN,,,,,NO,BODY,,UNKNOWN,UNKNOWN
2010/9/17 0:00,CAT,UNKNOWN,,,,40291,YES,BODY,2010/9/20 0:00,UNKNOWN,UNKNOWN
2010/9/18 0:00,DOG,FEMALE,BROWN-BLK,,,40213,NO,BODY,2010/9/20 0:00,UNKNOWN,UNKNOWN
2010/9/18 0:00,DOG,UNKNOWN,,,,40258,YES,BODY,2010/9/20 0:00,UNKNOWN,UNKNOWN
2010/9/18 0:00,DOG,FEMALE,BLK-TAN,3,2008/11/7 0:00,40223,NO,BODY,2010/9/20 0:00,RELEASED,UNKNOWN
2010/9/18 0:00,DOG,MALE,RED-BLK,3,2010/3/8 0:00,40245,NO,BODY,2010/9/20 0:00,RELEASED,UNKNOWN
2010/9/18 0:00,DOG,FEMALE,WHITE-BLK,,2010/3/2 0:00,40228,NO,BODY,2010/9/18 0:00,UNKNOWN,UNKNOWN
2010/9/18 0:00,DOG,UNKNOWN,BLACK,,,40216,NO,BODY,2010/9/18 0:00,UNKNOWN,UNKNOWN
2010/9/19 0:00,CAT,FEMALE,WHITE-BRN,,,40243,NO,BODY,2010/9/19 0:00,UNKNOWN,UNKNOWN
2010/9/19 0:00,CAT,UNKNOWN,,,,40214,NO,BODY,2010/9/19 0:00,UNKNOWN,UNKNOWN
2010/9/19 0:00,DOG,UNKNOWN,BLACK-BRN,,,40207,YES,BODY,2010/9/27 0:00,UNKNOWN,UNKNOWN
2010/9/20 0:00,DOG,MALE,WHITE-TAN,1,2010/4/30 0:00,40217,NO,BODY,2010/9/21 0:00,RELEASED,UNKNOWN
2010/9/20 0:00,DOG,MALE,TAN,,,40229,NO,BODY,2010/9/21 0:00,RELEASED,UNKNOWN
2010/9/20 0:00,DOG,FEMALE,BLK-WHITE,1,2009/12/28 0:00,40229,NO,BODY,2010/9/21 0:00,RELEASED,UNKNOWN
2010/9/21 0:00,DOG,MALE,TAN,1,2010/10/21 0:00,40299,NO,BODY,2010/9/21 0:00,RELEASED,UNKNOWN
2010/9/21 0:00,DOG,FEMALE,BLK-BRN,1,2010/9/22 0:00,40211,YES,BODY,2010/9/23 0:00,RELEASED,UNKNOWN
2010/9/21 0:00,DOG,MALE,RED-BRN,1,2010/6/26 0:00,42690-2,NO,BODY,2010/9/23 0:00,RELEASED,UNKNOWN
2010/9/21 0:00,DOG,FEMALE,TRI,3,2007/10/19 0:00,40218,NO,BODY,2010/9/27 0:00,RELEASED,UNKNOWN
2010/9/22 0:00,DOG,FEMALE,BLK-WHT,,,40212,NO,BODY,,UNKNOWN,UNKNOWN
2010/9/22 0:00,DOG,UNKNOWN,WHITE,,,40219,YES,BODY,2010/9/23 0:00,UNKNOWN,UNKNOWN
2010/9/22 0:00,DOG,UNKNOWN,,,,40229,YES,BODY,2010/9/27 0:00,UNKNOWN,UNKNOWN
2010/9/22 0:00,CAT,UNKNOWN,,,,40222,YES,BODY,2010/9/24 0:00,UNKNOWN,UNKNOWN
2010/9/23 0:00,DOG,FEMALE,BROWN-WHT,,,40206,NO,BODY,2010/9/23 0:00,UNKNOWN,UNKNOWN
2010/9/23 0:00,CAT,MALE,WHITE,1,2010/10/6 0:00,40203,NO,BODY,2010/9/24 0:00,UNKNOWN,UNKNOWN
2010/9/23 0:00,DOG,UNKNOWN,,,,40299,YES,BODY,2010/10/21 0:00,UNKNOWN,UNKNOWN
2010/9/24 0:00,DOG,FEMALE,WHT-GRAY,1,2010/5/21 0:00,,NO,BODY,2010/9/27 0:00,RELEASED,UNKNOWN
2010/9/24 0:00,DOG,UNKNOWN,BLK-BROWN,,,40242,NO,BODY,2010/9/24 0:00,UNKNOWN,UNKNOWN
2010/9/25 0:00,BAT,UNKNOWN,,,,40206,NO,BODY,,UNKNOWN,UNKNOWN
2010/9/25 0:00,CAT,UNKNOWN,ORANGE-YLO,,,40291,YES,BODY,2010/9/27 0:00,UNKNOWN,UNKNOWN
2010/9/25 0:00,DOG,MALE,WHITE,1,2009/11/20 0:00,40204,NO,BODY,2010/9/27 0:00,RELEASED,UNKNOWN
2010/9/26 0:00,DOG,MALE,GRAY-BLK,1,2010/7/27 0:00,40222,NO,BODY,2010/9/27 0:00,RELEASED,UNKNOWN
2010/9/26 0:00,DOG,MALE,WHT-BLACK,1,2010/10/9 0:00,40215,NO,HEAD,2010/9/30 0:00,RELEASED,UNKNOWN
2010/9/27 0:00,DOG,FEMALE,GRAY,1,2010/7/16 0:00,40291,NO,BODY,2010/9/27 0:00,RELEASED,UNKNOWN
2010/9/27 0:00,DOG,MALE,BLACK-WHT,,,40215,NO,BODY,2010/9/27 0:00,UNKNOWN,UNKNOWN
2010/9/28 0:00,CAT,UNKNOWN,ORANGE-TAB,,,40208,YES,BODY,2010/10/6 0:00,UNKNOWN,UNKNOWN
2010/9/30 0:00,DOG,UNKNOWN,,,,40219,NO,BODY,2010/10/4 0:00,UNKNOWN,UNKNOWN
2010/9/30 0:00,DOG,MALE,GRAY,3,2010/6/25 0:00,40014,NO,BODY,2010/10/6 0:00,RELEASED,UNKNOWN
2010/10/1 0:00,DOG,MALE,GRAY-WHITE,1,2010/10/16 0:00,40245,NO,BODY,2010/10/5 0:00,RELEASED,UNKNOWN
2010/10/1 0:00,DOG,MALE,BLK-WHITE,3,2009/4/29 0:00,40291,NO,HEAD,2010/10/5 0:00,RELEASED,UNKNOWN
2010/10/1 0:00,CAT,FEMALE,ORANGE-BLK,1,2010/2/8 0:00,40219,NO,BODY,2010/10/4 0:00,RELEASED,UNKNOWN
2010/10/2 0:00,DOG,UNKNOWN,BLK-WHITE,,,40229,YES,BODY,2010/10/4 0:00,UNKNOWN,UNKNOWN
2010/10/2 0:00,DOG,FEMALE,BROWN-BLK,,,40219,NO,BODY,2010/10/6 0:00,RELEASED,UNKNOWN
2010/10/3 0:00,DOG,MALE,TAN-WHITE,1,2010/4/15 0:00,40213,NO,HEAD,2010/10/5 0:00,RELEASED,UNKNOWN
2010/10/4 0:00,DOG,MALE,BRN-WHT,1,2010/10/4 0:00,40071,NO,BODY,2010/10/5 0:00,RELEASED,UNKNOWN
2010/10/4 0:00,DOG,FEMALE,BROWN,,,40222,NO,BODY,2010/10/5 0:00,RELEASED,UNKNOWN
2010/10/5 0:00,CAT,MALE,ORANGE-WHT,1,2010/10/18 0:00,40205,NO,BODY,2010/10/8 0:00,RELEASED,UNKNOWN
2010/10/5 0:00,DOG,FEMALE,YELLOW-WHT,1,2010/6/28 0:00,40272,NO,BODY,2010/10/12 0:00,UNKNOWN,UNKNOWN
2010/10/6 0:00,OTHER,UNKNOWN,,,,40204,NO,BODY,,UNKNOWN,UNKNOWN
2010/10/6 0:00,DOG,MALE,BLACK,3,2010/10/1 0:00,40272,NO,HEAD,2010/10/8 0:00,RELEASED,UNKNOWN
2010/10/6 0:00,DOG,MALE,BROWN-WHT,,,40210,NO,BODY,2010/10/7 0:00,RELEASED,UNKNOWN
2010/10/6 0:00,DOG,MALE,BRN-BLACK,1,2010/6/11 0:00,40218,NO,BODY,2010/10/7 0:00,RELEASED,UNKNOWN
2010/10/6 0:00,DOG,FEMALE,BLK-WHITE,1,2010/4/16 0:00,40205,NO,BODY,2010/10/12 0:00,RELEASED,UNKNOWN
2010/10/6 0:00,DOG,FEMALE,RED-BRN,3,2009/11/22 0:00,40218,NO,BODY,2010/10/18 0:00,RELEASED,UNKNOWN
2010/10/7 0:00,DOG,UNKNOWN,,,,40217,NO,BODY,2010/10/8 0:00,UNKNOWN,UNKNOWN
2010/10/7 0:00,DOG,FEMALE,DARK-RED,3,2010/10/8 0:00,40222,NO,BODY,2010/10/8 0:00,RELEASED,UNKNOWN
2010/10/7 0:00,DOG,UNKNOWN,,,,40202,NO,BODY,2010/10/8 0:00,UNKNOWN,UNKNOWN
2010/10/8 0:00,DOG,FEMALE,BEIGE,,,40219,NO,HEAD,2010/10/12 0:00,RELEASED,UNKNOWN
2010/10/8 0:00,DOG,MALE,BLACK,3,2010/3/27 0:00,40213,NO,BODY,2010/10/11 0:00,RELEASED,UNKNOWN
2010/10/9 0:00,DOG,FEMALE,GRAY,1,2010/7/16 0:00,20151,NO,BODY,2010/10/11 0:00,RELEASED,UNKNOWN
2010/10/9 0:00,CAT,UNKNOWN,,,,40207,NO,BODY,2010/10/11 0:00,UNKNOWN,UNKNOWN
2010/10/9 0:00,DOG,MALE,BROWN-BLK,3,2009/6/18 0:00,40219,NO,BODY,2010/10/11 0:00,RELEASED,UNKNOWN
2010/10/9 0:00,DOG,MALE,RED,3,2009/6/1 0:00,40214,NO,BODY,2010/10/11 0:00,RELEASED,UNKNOWN
2010/10/9 0:00,DOG,UNKNOWN,TAN,,,40203,NO,BODY,2010/10/9 0:00,UNKNOWN,UNKNOWN
2010/10/9 0:00,DOG,UNKNOWN,WHITE-BRN,1,2010/8/30 0:00,40272,NO,HEAD,2010/10/22 0:00,RELEASED,UNKNOWN
2010/10/10 0:00,DOG,MALE,BLACK,1,2010/10/25 0:00,40228,NO,BODY,2010/10/11 0:00,RELEASED,UNKNOWN
2010/10/10 0:00,DOG,FEMALE,RED,1,2010/3/13 0:00,40245,NO,BODY,2010/10/11 0:00,RELEASED,UNKNOWN
2010/10/10 0:00,DOG,UNKNOWN,,,,40202,YES,BODY,2010/10/12 0:00,UNKNOWN,UNKNOWN
2010/10/10 0:00,CAT,UNKNOWN,,,,40214,NO,BODY,2010/10/12 0:00,RELEASED,UNKNOWN
2010/10/10 0:00,DOG,FEMALE,BRN-WHITE,3,2008/4/26 0:00,40272,NO,BODY,2010/10/21 0:00,RELEASED,UNKNOWN
2010/10/10 0:00,DOG,FEMALE,BLACK,3,2010/8/19 0:00,40272,NO,BODY,2010/10/21 0:00,RELEASED,UNKNOWN
2010/10/10 0:00,DOG,MALE,WHITE,1,2010/10/11 0:00,40272,NO,BODY,2010/10/21 0:00,RELEASED,UNKNOWN
2010/10/11 0:00,DOG,MALE,BRN-WHITE,1,2010/11/6 0:00,40258,NO,HEAD,2010/10/14 0:00,RELEASED,UNKNOWN
2010/10/11 0:00,CAT,MALE,BLK-WHT,1,2010/9/11 0:00,40207,NO,BODY,2010/10/13 0:00,RELEASED,UNKNOWN
2010/10/11 0:00,DOG,UNKNOWN,,,,40229,NO,BODY,2010/10/11 0:00,UNKNOWN,UNKNOWN
2010/10/12 0:00,DOG,MALE,RED,1,2010/11/3 0:00,40216,NO,BODY,2010/10/12 0:00,RELEASED,UNKNOWN
2010/10/12 0:00,DOG,FEMALE,BLK-WHITE,1,2010/11/6 0:00,40272,NO,BODY,2010/10/13 0:00,RELEASED,UNKNOWN
2010/10/12 0:00,DOG,MALE,RED-BRN,1,2010/10/9 0:00,40245,NO,BODY,2010/10/13 0:00,RELEASED,UNKNOWN
2010/10/12 0:00,DOG,UNKNOWN,,,,40211,YES,BODY,2010/10/18 0:00,UNKNOWN,UNKNOWN
2010/10/13 0:00,DOG,MALE,RED-BRN,1,2010/7/13 0:00,40205,NO,HEAD,2010/10/14 0:00,RELEASED,UNKNOWN
2010/10/13 0:00,CAT,MALE,GRAY,1,2010/4/5 0:00,40258,NO,BODY,2010/10/13 0:00,RELEASED,UNKNOWN
2010/10/13 0:00,DOG,MALE,RUST-BLK,1,2010/10/29 0:00,40218,NO,HEAD,2010/10/15 0:00,RELEASED,UNKNOWN
2010/10/13 0:00,DOG,UNKNOWN,,,,40212,YES,BODY,2010/10/14 0:00,UNKNOWN,UNKNOWN
2010/10/13 0:00,DOG,UNKNOWN,,,,40202,YES,BODY,2010/10/14 0:00,UNKNOWN,UNKNOWN
2010/10/13 0:00,DOG,MALE,BLACK,1,2010/10/14 0:00,40241,NO,BODY,2010/10/22 0:00,RELEASED,UNKNOWN
2010/10/15 0:00,DOG,FEMALE,TRI,1,2010/10/21 0:00,40272,NO,BODY,2010/10/18 0:00,RELEASED,UNKNOWN
2010/10/15 0:00,DOG,FEMALE,APRICOT,1,2009/11/9 0:00,40059,NO,BODY,2010/10/18 0:00,RELEASED,UNKNOWN
2010/10/16 0:00,DOG,MALE,GRAY,3,2009/2/14 0:00,40231,NO,BODY,2010/10/18 0:00,RELEASED,UNKNOWN
2010/10/16 0:00,DOG,UNKNOWN,,,,40215,YES,BODY,2010/10/18 0:00,RELEASED,UNKNOWN
2010/10/16 0:00,CAT,UNKNOWN,,,,40203,NO,BODY,2010/10/16 0:00,UNKNOWN,UNKNOWN
2010/10/16 0:00,CAT,UNKNOWN,,,,40299,NO,BODY,2010/10/16 0:00,UNKNOWN,UNKNOWN
2010/10/16 0:00,DOG,MALE,LIVER-WHT,1,2010/9/30 0:00,41472,NO,BODY,2010/10/19 0:00,RELEASED,UNKNOWN
2010/10/16 0:00,DOG,MALE,BROWN,,,40213,NO,BODY,2010/10/16 0:00,UNKNOWN,UNKNOWN
2010/10/16 0:00,DOG,UNKNOWN,WHITE,,,40272,NO,BODY,2010/10/21 0:00,RELEASED,UNKNOWN
2010/10/16 0:00,DOG,MALE,BLK-TAN,1,2010/4/3 0:00,40272,YES,BODY,2010/10/21 0:00,RELEASED,UNKNOWN
2010/10/17 0:00,DOG,UNKNOWN,BROWN,,2008/8/29 0:00,40211,NO,BODY,,UNKNOWN,UNKNOWN
2010/10/17 0:00,DOG,MALE,BROWN,1,2010/7/15 0:00,40228,NO,HEAD,2010/10/19 0:00,RELEASED,UNKNOWN
2010/10/18 0:00,DOG,FEMALE,BRN-BLACK,,,40203,NO,HEAD,2010/10/19 0:00,RELEASED,UNKNOWN
2010/10/18 0:00,DOG,MALE,TAN,1,2010/6/19 0:00,40219,NO,BODY,2010/10/19 0:00,RELEASED,UNKNOWN
2010/10/18 0:00,CAT,UNKNOWN,,,,40222,YES,BODY,2010/10/21 0:00,UNKNOWN,UNKNOWN
2010/10/18 0:00,DOG,UNKNOWN,WHITE,,2010/4/5 0:00,40214,NO,BODY,2010/10/18 0:00,UNKNOWN,UNKNOWN
2010/10/18 0:00,DOG,UNKNOWN,,,,40216,YES,BODY,2010/10/21 0:00,UNKNOWN,UNKNOWN
2010/10/18 0:00,DOG,UNKNOWN,,,,40272,NO,BODY,2010/10/21 0:00,UNKNOWN,UNKNOWN
2010/10/19 0:00,CAT,UNKNOWN,,,,40014,YES,BODY,2010/10/21 0:00,UNKNOWN,UNKNOWN
2010/10/19 0:00,DOG,MALE,GRAY-WHT,3,2010/10/6 0:00,40241,NO,BODY,2010/10/25 0:00,RELEASED,UNKNOWN
2010/10/19 0:00,CAT,FEMALE,CALICO,1,2010/10/30 0:00,40229,NO,BODY,2010/10/25 0:00,RELEASED,UNKNOWN
2010/10/20 0:00,DOG,FEMALE,BLACK,3,2010/11/6 0:00,40208,NO,BODY,2010/10/22 0:00,UNKNOWN,UNKNOWN
2010/10/20 0:00,DOG,MALE,BLACK,1,2010/11/3 0:00,40299,NO,BODY,2010/10/22 0:00,RELEASED,UNKNOWN
2010/10/20 0:00,DOG,UNKNOWN,GOLD,,,40031,NO,BODY,2010/10/20 0:00,UNKNOWN,UNKNOWN
2010/10/21 0:00,DOG,FEMALE,BROWN-TAN,3,2010/5/23 0:00,40272,NO,BODY,2010/10/22 0:00,RELEASED,UNKNOWN
2010/10/21 0:00,DOG,MALE,BLK-BROWN,1,2010/4/20 0:00,40219,NO,BODY,2010/10/22 0:00,RELEASED,UNKNOWN
2010/10/21 0:00,DOG,UNKNOWN,,,,40229,NO,BODY,2010/10/25 0:00,UNKNOWN,UNKNOWN
2010/10/22 0:00,CAT,MALE,BLACK-WHT,1,2010/3/3 0:00,40245,NO,BODY,2010/10/22 0:00,RELEASED,UNKNOWN
2010/10/22 0:00,DOG,MALE,BRN-WHITE,,,40150,NO,BODY,2010/10/22 0:00,UNKNOWN,UNKNOWN
2010/10/22 0:00,DOG,UNKNOWN,,,,40272,NO,BODY,2010/10/25 0:00,UNKNOWN,UNKNOWN
2010/10/22 0:00,DOG,UNKNOWN,,,,40241,YES,BODY,2010/10/25 0:00,UNKNOWN,UNKNOWN
2010/10/22 0:00,DOG,UNKNOWN,,,,40214,YES,BODY,2010/10/25 0:00,UNKNOWN,UNKNOWN
2010/10/23 0:00,DOG,UNKNOWN,BROWN,,,40223,YES,BODY,2010/10/25 0:00,UNKNOWN,UNKNOWN
2010/10/24 0:00,DOG,MALE,BLK-BROWN,1,2010/11/12 0:00,40215,NO,BODY,2010/10/25 0:00,RELEASED,UNKNOWN
2010/10/24 0:00,DOG,MALE,BLK-WHITE,1,2009/11/10 0:00,40299,NO,BODY,2010/10/25 0:00,RELEASED,UNKNOWN
2010/10/25 0:00,CAT,UNKNOWN,,,,40241,NO,BODY,2010/10/28 0:00,UNKNOWN,UNKNOWN
2010/10/25 0:00,DOG,UNKNOWN,,,,40299,NO,HEAD,2010/10/29 0:00,UNKNOWN,UNKNOWN
2010/10/26 0:00,DOG,MALE,BLACK,,,40219,YES,BODY,2010/10/27 0:00,UNKNOWN,UNKNOWN
2010/10/26 0:00,DOG,MALE,BROWN,,,40216,NO,BODY,2010/10/26 0:00,UNKNOWN,UNKNOWN
2010/10/27 0:00,DOG,MALE,BROWN,1,2010/4/12 0:00,40212,YES,BODY,2010/11/1 0:00,RELEASED,UNKNOWN
2010/10/27 0:00,CAT,UNKNOWN,BLACK,,,40243,YES,BODY,2010/10/28 0:00,UNKNOWN,UNKNOWN
2010/10/27 0:00,DOG,FEMALE,WHITE,1,2009/2/11 0:00,40213,NO,BODY,2010/11/2 0:00,RELEASED,UNKNOWN
2010/10/28 0:00,DOG,MALE,BLK-WHITE,1,2010/6/1 0:00,40205,NO,HEAD,2010/10/29 0:00,RELEASED,UNKNOWN
2010/10/28 0:00,CAT,UNKNOWN,CALICO,,,40203,NO,BODY,2010/10/28 0:00,UNKNOWN,UNKNOWN
2010/10/28 0:00,DOG,MALE,BRN-WHITE,1,2010/2/27 0:00,40220,NO,BODY,2010/11/2 0:00,RELEASED,UNKNOWN
2010/10/29 0:00,DOG,MALE,TAN,,,40241,NO,BODY,2010/11/1 0:00,RELEASED,UNKNOWN
2010/10/29 0:00,CAT,UNKNOWN,,,,40228,YES,BODY,2010/11/1 0:00,UNKNOWN,UNKNOWN
2010/10/30 0:00,DOG,UNKNOWN,,,,40258,YES,BODY,2010/11/1 0:00,UNKNOWN,UNKNOWN
2010/10/30 0:00,CAT,UNKNOWN,,,,40215,NO,BODY,2010/11/2 0:00,UNKNOWN,UNKNOWN
2010/10/30 0:00,DOG,MALE,BLUE MERLE,1,2010/10/8 0:00,40206,NO,BODY,2010/11/2 0:00,RELEASED,UNKNOWN
2010/10/30 0:00,DOG,MALE,BLK-TAN,,,40219,NO,BODY,2010/11/8 0:00,RELEASED,UNKNOWN
2010/10/30 0:00,DOG,UNKNOWN,WHITE,3,2009/3/19 0:00,40222,NO,BODY,2010/11/8 0:00,RELEASED,UNKNOWN
2010/10/31 0:00,DOG,MALE,CREAM,3,2009/9/6 0:00,40213,NO,HEAD,2010/11/2 0:00,RELEASED,UNKNOWN
2010/10/31 0:00,DOG,MALE,BLK-WHITE,,,40216,NO,BODY,2010/11/1 0:00,UNKNOWN,UNKNOWN
2010/10/31 0:00,DOG,UNKNOWN,MBLK-WHITE,1,2010/3/12 0:00,40212,NO,BODY,2010/11/2 0:00,RELEASED,UNKNOWN
2010/10/31 0:00,CAT,UNKNOWN,,,,40213,NO,BODY,2010/11/2 0:00,UNKNOWN,UNKNOWN
2010/10/31 0:00,DOG,MALE,GRAY,,2010/5/25 0:00,40222,NO,BODY,2010/10/31 0:00,UNKNOWN,UNKNOWN
2010/11/1 0:00,DOG,FEMALE,BLK-WHITE,1,2010/11/24 0:00,40299,NO,HEAD,2010/11/3 0:00,RELEASED,UNKNOWN
2010/11/1 0:00,CAT,UNKNOWN,,,,40213,YES,BODY,2010/11/3 0:00,UNKNOWN,UNKNOWN
2010/11/1 0:00,DOG,MALE,BROWN,1,2010/8/5 0:00,40229,NO,BODY,2010/11/3 0:00,RELEASED,UNKNOWN
2010/11/1 0:00,CAT,MALE,BLACK,1,2010/6/14 0:00,40205,NO,BODY,2010/11/12 0:00,RELEASED,UNKNOWN
2010/11/1 0:00,CAT,FEMALE,TRI,1,2010/4/17 0:00,40216,NO,BODY,2010/11/12 0:00,RELEASED,UNKNOWN
2010/11/2 0:00,DOG,MALE,BRN-WHITE,1,2010/11/9 0:00,40222,NO,BODY,2010/11/2 0:00,UNKNOWN,UNKNOWN
2010/11/2 0:00,CAT,MALE,BLK-WHT,,,40216,NO,BODY,2010/11/8 0:00,RELEASED,UNKNOWN
2010/11/3 0:00,DOG,MALE,BLH-WHITE,1,2010/5/5 0:00,40223,NO,BODY,2010/11/3 0:00,RELEASED,UNKNOWN
2010/11/3 0:00,CAT,UNKNOWN,BLACK,,,40272,NO,BODY,2010/11/3 0:00,UNKNOWN,UNKNOWN
2010/11/4 0:00,DOG,FEMALE,BLACK,1,2010/11/12 0:00,40258,NO,BODY,2010/11/8 0:00,RELEASED,UNKNOWN
2010/11/4 0:00,CAT,UNKNOWN,,,,40215,NO,BODY,2010/11/4 0:00,UNKNOWN,UNKNOWN
2010/11/5 0:00,DOG,UNKNOWN,,,,40218,NO,BODY,2010/11/5 0:00,RELEASED,UNKNOWN
2010/11/5 0:00,DOG,FEMALE,BLACK,,,40229,NO,HEAD,2010/11/9 0:00,UNKNOWN,UNKNOWN
2010/11/5 0:00,DOG,FEMALE,TRI,1,2010/11/19 0:00,40216,NO,BODY,2010/11/8 0:00,RELEASED,UNKNOWN
2010/11/5 0:00,DOG,FEMALE,BRN-WHITE,1,,40272,NO,BODY,2010/11/8 0:00,RELEASED,UNKNOWN
2010/11/5 0:00,DOG,UNKNOWN,,,,40214,YES,BODY,2010/11/10 0:00,UNKNOWN,UNKNOWN
2010/11/6 0:00,CAT,UNKNOWN,,,,40216,NO,BODY,,UNKNOWN,UNKNOWN
